Port_ID,ROI,PnL,Sharpe_Ratio,MDD,Win_Rate,Win_Positions,Total_Positions,Score
3986814617275053313,0.871628342633023,16337.46188064,1.2885519825388734,2.3819474699994316,78.22172200337648,2780,3554,16.141366585490225
3826087012661391104,12.17851745780603,532.65697373,0.7917839866811397,12.925980130000028,58.333333333333336,63,108,15.483010832793418
3956048468100538880,1.1145612443640718,1373.56489,1.3223516055168498,0.0,71.42857142857143,20,28,15.12824426511497
3891020560590657281,1.7434069462039081,2856.30056379,1.1283990693781847,0.0,64.75972540045767,283,437,13.987827579386552
3768170840939476993,8.779089104108492,243.66889897,0.8345165970973956,0.0,42.857142857142854,6,14,12.333419192201188
4039279455324236544,1.0221011564380975,1038.8074192600002,1.1010723088609398,0.0,55.35168195718655,181,327,11.80949854667083
4017110277719148289,0.4712308465925302,2899.93302141,0.7966806613730175,0.0,56.74603174603175,143,252,11.776702886255267
3886752488982104320,0.8994404782536423,7195.178324640001,0.5839185520563878,38.20810000000006,74.5396317053643,931,1249,11.622068097991228
4017323550554338817,1.9572861271360744,3134.7351025000003,0.5929444148027095,0.0,50.091743119266056,273,545,10.979146399148455
4035430878731345664,1.9099021490834953,2493.75041995,0.947716283691882,0.0,48.31460674157304,43,89,10.71119709305557
4039129759104249600,3.162479424560003,1264.28919972,0.8865812842036265,0.0,44.3609022556391,59,133,10.403146606212909
3998659472131949824,0.30740181541181216,1449.32593976,0.5589164399583494,0.0,48.97959183673469,72,147,10.086554025499169
4029749871687083265,3.1705408328920717,3662.13654822,0.7192341264765469,0.0,42.873831775700936,367,856,10.05875292623998
3944658614777849089,2.0835728712731334,2074.4499799600003,0.8012537160069145,0.0,44.44444444444444,20,45,9.962694152200218
4030565764341697025,0.8709829228719865,2789.8782899599996,0.7628110392311683,4.030795650000002,48.57142857142857,51,105,9.88844263020386
3977234346014419201,4.102463607193359,2427.2928308600003,0.80179004394682,0.0,39.75903614457831,33,83,9.833329684977052
4036548677626662656,0.5616856610336963,3296.87667987,0.7341606244084796,0.0,46.25850340136054,68,147,9.696623132008131
4034786679304751616,3.0863578746042677,2521.07586938,0.7841524300230257,0.0,38.31775700934579,123,321,9.133340280717773
4019895412775450368,1.0534519107683362,2640.30025492,0.6598961606415715,0.0,42.38178633975482,242,571,9.09570688045077
4037179073830813185,0.7267750755093776,2331.43490998,0.6000145679753938,0.0,42.465753424657535,31,73,8.963865085527877
4041860229502600193,1.3390372802971153,2327.33599982,0.7912227224673959,0.0,39.175257731958766,38,97,8.608033275250818
3943533600390906881,1.0608087437491676,2361.4245720499994,0.7397100862139013,32.30352141000003,54.80386583285958,964,1759,8.376657548935752
4023616625178799873,0.7998545064176268,2087.7711930100004,0.5091048484026148,3.088799999999992,40.991535671100365,339,827,8.36210039130791
4029422834086627072,1.2978312128944094,2799.9025498399997,0.6789628806456156,0.0,37.254901960784316,38,102,8.173801741508312
3819545518395756033,0.6898168266747995,980.06319996,0.5774889268613855,0.0,38.23529411764706,26,68,8.096232232257748
4031451549482615297,1.04245508307752,3124.54121527,0.6796632010656268,3.9002427300000004,38.59649122807017,44,114,7.95015496616473
3983074113875692800,2.718941629745096,2424.8295199599997,0.6779673689005898,0.0,32.55813953488372,14,43,7.80259476954496
4037717032428033792,2.7371265036986876,1897.3229995000002,0.6852146744883127,0.0,32.17665615141956,102,317,7.735746234109881
3952087967771302912,0.6091955584654052,1032.60525986,0.4324389606553438,0.0,33.72093023255814,58,172,7.117595958094394
4040843843196854529,0.9855234808570021,2151.70406,0.6728962639815225,0.0,32.20338983050847,19,59,7.0367562376389525
3936410995029308417,1.7910538387345118,10681.514000000001,0.5807291963654152,0.0,30.0,6,20,6.890640294403429
4029299190618134272,0.6732096274305341,3354.1458763700007,0.5101996185138138,0.53788037,31.30434782608696,72,230,6.62942526474375
4031414524297538817,1.3301405105399107,2726.7956177399997,0.5343539915173351,17.582599899999998,36.885245901639344,90,244,6.311151591999034
4030635536196756737,0.27624763409257014,2581.61417484,0.3354565079339609,47.186786249999955,52.47295208655333,679,1294,5.987047798327888
4037785885739608577,2.735746861138148,1934.5792352600001,0.5483935695775052,0.0,23.228346456692915,59,254,5.904486106667094
4030555430101054209,0.6688799028035486,3358.38032001,0.5427176385034775,0.0,26.446280991735538,32,121,5.7196234510195705
4028427053699127040,0.8855609966771218,2633.02381341,0.17465176245981923,6.623939780000001,29.75206611570248,36,121,5.694639172549291
4013978721149559808,3.1434690285838127,3778.8782239800003,0.46112464455861263,0.0,20.74829931972789,61,294,5.545384868746687
4038768306117031680,1.6535171946095013,1741.9142598800001,0.31465136372336555,0.0,22.0,22,100,5.15580228696081
4037073643537925121,2.593182325446432,1540.4004996200001,0.4728140792832653,0.0,18.609865470852018,83,446,4.901090248133956
4033639786957934336,0.707492554507126,2848.14185731,0.4242831488773866,0.0,16.778523489932887,25,149,3.765986664452644
3993014919980212480,0.46332619163843913,3078.6630103899997,0.37904880937263064,60.840000000000146,47.62589928057554,331,695,3.740224975582257
4023697433751327232,3.186034199387988,2408.2239999800004,0.3205547055215396,0.0,9.523809523809524,4,42,3.275341996173562
4030392204221219329,3.064754308455062,1347.75800996,0.3204257058560489,0.0,9.411764705882353,8,85,3.2043823763153103
4023697881318718465,3.307649091012277,3151.95061998,0.3038128746567697,0.0,8.571428571428571,6,70,3.128489213087656
4031181049693676544,0.7712237279978442,4545.2423384,0.19969288019617207,22.344964960000084,24.17218543046358,73,302,2.968337945350697
4004713168329653760,3.210949034255438,1667.19861,0.27755519970549997,0.0,7.4074074074074066,2,27,2.8491276550953066
3865845304835489536,0.710571420923522,1406.06618669,0.5173533927686662,78.66142699000001,51.13378684807256,451,882,2.8000492568145194
4029506971304830209,3.0493127697004287,2413.6540000200002,0.24114033105036353,1.2715041199999177,5.769230769230769,3,52,2.318762949041443
4031408429897920512,3.052549061581026,1351.26659997,0.22506094825576822,0.0,4.878048780487805,4,82,2.2641476652067016
4029507714735307777,3.422200917287123,1537.89995998,0.19604178873957162,0.0,3.7735849056603774,2,53,2.1824098846687963
4030708912786799105,3.201021189641979,1612.84376999,0.1841410262718431,0.0,3.3333333333333335,2,60,2.0023174504050116
3672754654734989568,0.4763850357271092,566.59765978,0.2962335581381228,80.77703672000018,44.303797468354425,210,474,1.0624799034031476
4002413037164645377,2.492177630013401,3686.9697606,0.40063444892440897,38.33630992999997,18.57638888888889,107,576,0.9987081714604642
4031673021422897664,0.4891923998604832,1984.7171999900002,0.47597223154863616,64.52999999999997,31.4410480349345,72,229,0.1736782363956868
4040382575336130560,0.0,0.0,0.0,0.0,0.0,0,76,0.0
4031173908980084736,0.5833533025575024,5360.425729910001,0.6114524643580808,80.89999999999964,37.77777777777778,85,225,-0.11766738411398325
3944088772635000577,0.7088427632933676,7581.491983399999,0.44200392540519573,97.2037250300009,45.75292759360053,2774,6063,-0.1536487013410781
3939925275039085824,0.6556841633425939,2378.8786707,0.49626634027091926,78.62181990000008,36.23481781376518,2148,5928,-0.20406485982865696
3949329502284748801,0.8227625989486956,425.96505789,0.1325249627953197,44.74980000999997,18.75,72,384,-0.35611747258192405
3975304792994095360,0.383252249554081,2536.0810463,0.4423559684723953,91.88800600000013,42.65791632485644,1040,2438,-0.37120964466537565
3939318616482048768,1.0162799258193589,9775.389109840002,0.5626534293571585,87.00335997999991,37.46031746031746,118,315,-0.6329645068016063
4022641794255717633,1.847685980160385,2176.83382376,0.5647928571354934,115.99559387999989,43.52280237937872,2634,6052,-1.986486662919443
4030395639953224449,0.4736511572014385,4413.76154738,0.18302046102865122,57.609999730000254,17.479674796747968,86,492,-2.020698412461261
3786761687746711808,0.3320721883823882,205.02139999,0.5274254754703113,123.46026665,45.1219512195122,37,82,-3.0305799031035114
4000222729738650369,0.7204062767497224,1803.62013328,0.4686058552830082,151.8992973999999,56.05427974947808,537,958,-3.550329522819583
4014818740371615232,0.2319246814847921,2013.6475100900002,0.161879211519809,94.40199994,20.982986767485823,111,529,-5.102269004452976
3949214983441029120,0.33279920298540916,1317.5775589599998,0.39015772326900844,131.15652971999998,36.9757174392936,1675,4530,-5.470342485966413
3988071780777702657,0.35867714192781286,3424.4699222,0.1259466144020336,135.64724225000055,37.316561844863735,890,2385,-5.920157014935573
3994879592543698688,0.8283465412325379,3658.7650624,0.0589782894764883,175.48129108000091,55.283307810107196,361,653,-6.142435442642693
3996598927198996481,1.0693254939861139,3509.04461888,0.3778929719192245,160.68430589999957,36.8282600526118,980,2661,-8.161680490307386
3925368433214965504,0.3753030637163513,6789.436738630001,0.5117569061380003,162.05753631999778,33.33333333333333,486,1458,-9.235438668005173
3910983669796782848,0.7175143454263484,6761.648048249999,0.45703964319749324,201.72342223000032,42.8125,274,640,-11.185724591870246
4012994295026226176,1.5614641744135835,2500.33664614,0.39685657252260725,216.8208998599997,40.03189792663477,251,627,-12.932067759150803
3911997667197443328,0.621665092184959,605.72231024,0.17197416617982114,229.55157354000002,46.875,30,64,-13.279899067272074
3998572645139652353,0.46803137819487584,9603.58535988,0.44638621175144305,214.71515507000004,35.714285714285715,95,266,-14.00752994933948
3923766029921022977,0.15648862124032628,772.7290318900001,0.08882578814472779,205.53265760000016,28.51469420174742,359,1259,-14.761083734710983
3981810242465907713,1.1056429632843092,2836.47282999,0.24312566996795337,181.88830446,11.428571428571429,12,105,-15.387921273981604
3999240873283311617,0.543673453021995,42574.473678790004,0.5915285245145275,300.81384848999915,52.32198142414861,2366,4522,-19.222060625607035
3784403294629753856,0.33981861143763625,2521.81430468,0.2185647752363517,271.29198097000017,30.231404958677686,1829,6050,-20.88142022811852
4013955990069013504,0.70328619573829,1690.02704985,0.8131326311746587,347.85864704999995,65.92178770949721,236,358,-21.07625289545284
3993222640082269952,0.23725695585505072,1884.46844302,0.3934408669838697,314.1775242199999,46.45286686103013,1434,3087,-21.914244007356785
3999845462424248576,0.8729677560150556,5843.152606810001,0.4831875705200111,325.7692295799984,43.490054249547924,1443,3318,-23.38476873452823
4022565861939831809,0.23307950047083875,14197.577075890002,0.5970093440971372,385.0755536900001,52.76595744680851,372,705,-27.682029276220838
3991414786174551297,0.6553007118398677,1787.9877156900002,0.3309268658433623,372.9699,29.903536977491964,93,311,-30.95488426001265
3946087913459823360,-0.05545109315060492,-40.667241669999996,0.1002012376959602,453.51285960000007,31.71733771569433,1930,6085,-38.9999384828126
4027747397961573889,0.1833911548643372,2638.2194499600005,0.18323332249615384,483.90628998,45.0,207,460,-39.26230253930542
3975392755164484097,0.15523253086370412,2330.27031414,0.09610648263807571,451.2251471999999,27.99343903772553,512,1829,-39.43290195531799
4021243448368889856,0.0856193689788358,1498.1937578999998,0.31493581186093506,490.49299994,37.85123966942149,2290,6050,-41.35032356896589
4004410127575640832,0.606130659451627,2905.76386668,0.16846773570552742,486.26961987,34.51676528599605,175,507,-41.43061634530848
4008711265867865600,0.3082403414586579,11298.706389769999,0.6569639523815747,509.5499999999993,42.13197969543147,166,394,-42.2082187386157
4008537296438699777,0.6893278078271059,2330.84564531,0.38169115131988474,543.7563162,46.54205607476635,249,535,-44.67698193651993
4028701921959171840,0.40648048877447035,17601.40139824,0.6746602132235784,585.6775999300007,54.29403202328966,373,687,-47.34396332886528
3887577207880438784,0.21449107715407587,2417.51403674,0.09696922190241226,577.6136464800004,47.81818181818182,2893,6050,-48.082841086931325
3956076827719377409,1.0322298310165385,16790.01223802,0.6803711943408889,635.0500145299998,51.55771195097037,2019,3916,-52.57645577209702
3880920727367689984,-0.10905775247160804,-176.82699999000002,0.04611082476048529,609.39066665,33.793103448275865,49,145,-54.210235828905326
4037511388357114368,0.39621077812691025,3552.34051692,0.3202229789254799,635.45101241,43.33683105981112,413,953,-54.62318382410937
4016164457907769600,0.1254299528609518,3742.6873197200002,0.40310074803154494,647.83756662,43.53932584269663,310,712,-55.90478928790683
4030626027667524352,0.15744272680751165,3796.34803991,0.49843486826551564,670.8059999999987,49.78540772532189,116,233,-56.91101090373284
4035034554469394176,2.0996077582862447,2517.3207997300005,0.3679435900263989,632.4248999399999,16.70886075949367,66,395,-58.95049166177884
4033614723417828608,0.2771545638872204,4602.2398164900005,0.05530788966042239,647.2944777400007,22.28682170542636,115,516,-60.14462924046179
3932103299427844097,0.21871120967134075,3860.3097053499996,0.11491168385114509,669.4568359399998,30.050212437234453,778,2589,-60.813683117529216
3910887259807777281,0.8922299808025964,1803.3020100100002,0.33506966402637783,663.3218999799999,22.666666666666664,17,75,-61.341443773137705
3953433416230728705,0.4084618747774278,4924.761779980001,0.0016615621323045275,675.6869999,20.872865275142317,110,527,-63.23024371642089
4006366295148391425,2.0306055391083726,3018.5418056999997,0.3145372839220901,688.05580089,17.180616740088105,117,681,-64.46285334016241
3977078013600312321,0.18533789471325765,4622.351437599999,0.0648860545198521,753.4702992500004,32.64248704663213,1638,5018,-68.72493154143235
3858510226868015873,-0.03568396328203826,-280.97295039,0.09939575237432687,827.30973014,24.397590361445783,243,996,-77.83590980131137
3977116548751698176,0.02723076312711209,603.98050076,0.17022013628657456,905.2161011399996,28.078817733990146,456,1624,-84.84388822106513
3953764659057081857,0.3711734934649143,6048.86608919,0.08715499840343297,957.0232210199965,30.874785591766724,180,583,-89.35274908673931
3878631538480067329,0.4104572850492225,3921.2330411600005,0.16911240795940818,1039.8421924400013,50.337958022056206,1415,2811,-93.70171100318139
4041804592937345281,-0.13428684976844413,-776.34299969,-0.41268708201697846,1026.62085938,23.097826086956523,85,368,-98.22004158512117
3976088733682659585,0.39612502374990327,5901.15009982,0.2459646590935836,1074.721004,43.56787491115849,1226,2814,-98.52628601054028
4032403303704824321,0.2639519891800358,2060.57051952,0.9347927227003456,1104.51520996,55.15695067264574,123,223,-99.03411224898873
3951723256343550465,0.20048576822688127,5260.022863890001,0.1329795689189803,1073.1449283800025,35.24804177545692,1215,3447,-100.14479630494243
3926423286576838657,0.13545884037560055,1309.4599595900002,0.5506662479078062,1119.0932,34.10041841004184,163,478,-104.86985290746905
4011626972687000576,0.2781392443147202,5483.14982082,0.2898697684819401,1133.2432568999998,38.408190224570674,2326,6056,-105.44447101681537
3930688517098515713,0.29321394573311843,1947.24457347,0.10265443701691504,1193.9074265099998,48.61111111111111,140,288,-109.52043851937944
4037121179310444801,0.12970305351111835,7237.92173826,0.21579598318338908,1198.3317800000032,48.40125391849529,772,1595,-110.03630719994179
3978449781300392193,0.2549011281310529,5888.6560088,0.3181308484833758,1201.615229999999,43.87755102040816,344,784,-111.18861309012084
3988187872032603905,0.3539710477245886,2599.7616706199997,0.2698990078158535,1194.0331292399999,32.665139366170294,1711,5238,-112.64772692933134
3935808725185052672,0.11825916711168154,2301.9641228599994,0.12668295523693893,1394.9714398600001,35.10204081632653,602,1715,-132.39142726931897
3966142151544441601,0.303863972044831,4883.80077594,0.2138406962381954,1661.4546297300017,53.20910973084886,1028,1932,-155.317943229141
4034359562055356161,0.2047159848297743,5284.65441593,-0.03394183687980175,1659.353950150005,48.93617021276596,391,799,-156.07645712957932
3931992636670880512,0.5710796250365378,10374.96528998,0.46183965323354603,1651.1316999599999,40.16528925619834,2430,6050,-156.71312839877567
4037282461943784704,0.25724123674566407,4760.365619499999,0.3469920924269389,1680.7088622099998,26.984126984126984,136,504,-162.46706670174825
3788465932399412480,0.8368063722229275,13960.966456670001,0.2174274120394927,1772.2194397900003,44.607363962202676,1369,3069,-167.90052041405846
3962024093501274881,0.1459067814121948,9314.494060179999,0.06326758053683196,1828.4947021299995,26.472898664571876,337,1273,-177.47754749335965
4026179081117855488,0.40718015560637894,6796.18836,0.12934509834428762,1824.6434998900004,23.3502538071066,46,197,-177.5926236358329
3879821005658659073,2.0616739267749873,4268.00656095,0.009382293437502997,1961.0298660699996,33.142201834862384,289,872,-188.64706198128624
3907081197088384000,1.0992418198530547,18015.997370259996,0.7845270056500278,2060.707122380003,61.39714769156394,2540,4137,-193.1162278700513
3818233536529843712,0.7892085598942918,6419.607907139999,0.17381332371768266,2036.5375697500006,33.919774806474315,482,1421,-196.5019745926322
3960874214179953664,0.23329625287420802,19567.47128569,0.11670847968653907,2233.99999999,51.568381430363864,1233,2391,-212.9579926678716
3988205565930333696,0.3528639622080676,3283.93800993,0.22402865826763305,2247.3695699599994,38.00539083557952,141,371,-216.92752464652054
4021669203289716224,0.4044195741684947,26427.33159178,0.04073860606428602,2537.8666286099924,31.391200951248514,528,1682,-247.33443325926288
3733192481840423936,0.25109886265200626,2923.97719988,0.9647472129378235,2743.12,80.2612481857765,553,689,-257.86988665390254
3957509601040585217,0.32208807431247743,3174.1803667200006,0.3152923646688721,3268.44,26.954177897574123,300,1113,-321.22974148135955
3987739404272887297,0.5570133876861023,12464.6063154,0.1517747474388964,3386.656093979994,22.826446280991735,1381,6050,-333.83198236249495
4031493134338259457,0.11586957297271358,9082.698287860003,0.07523800432714366,3682.1097992,36.156696664902064,683,1889,-360.91072135653235
3937714876784951296,0.08970499951658285,1117.5308932100006,0.1944103157217327,3858.82450985,39.33463796477495,201,511,-377.9213182975219
3914654298562589441,0.08002997640851603,343.47044905000075,0.17481610970244402,3893.0689187699995,41.40786749482402,200,483,-380.9408615545611
4017263283405469185,0.1145843979867238,7141.36641939,-0.01703384385804551,4788.433923359992,33.6198347107438,2034,6050,-472.0787017878132
4008804082027254529,0.07655048552319497,3332.7334588699996,0.2609974617483373,4879.948659969999,54.051282051282044,527,975,-477.0756901540098
3941019213896463617,0.48928326943914424,4234.087790029999,0.22020943089406136,4944.99999998,49.107142857142854,55,112,-484.41679528952756
3944239644144231424,-0.12420201934127043,-1187.8909756799994,-0.15419952837457276,5867.434541539999,26.456876456876454,227,858,-581.5480195288736
3942630767220672256,0.5463509212488181,6611.89848042,0.1937978482097741,6083.72668798,38.29744415375327,1903,4969,-600.436500244287
3919174299855478272,0.06321673528339904,1456.3718076200003,0.07384881612401663,9684.34458371,48.06629834254144,609,1267,-958.7737573635412
3995532094997544704,-0.1868369025403617,-12346.682218599999,-0.08837552199887519,14186.535463309989,21.401421252685505,1295,6051,-1414.4745094980776
4000877324693233921,-0.00887334041105951,-836.1005588599955,0.0014295080771706229,14682.679015479995,44.8595041322314,2714,6050,-1459.2991212052946
4020204877254599680,0.311560819422595,71998.85595307,-0.08841097942056511,21338.051187779958,32.94214876033058,1993,6050,-2127.118587991987
